date,industry,co2_emissions,energy_consumption_kwh,waste_tonnes,safety_score,employee_satisfaction,compliance_score,violations,operational_spend,season_factor,energy_efficiency_trend
2022-05-23,it_technology,48.67067811356144,472.4444667288085,24.575615786360757,87.07741966569965,72.27212965301563,85.40367670714086,2,810234.8493795465,1.125752562919167,397.0433662801339
2022-05-24,it_technology,51.60028375791046,451.24354531831017,27.41423736870398,84.27009263025401,65.4599874341461,87.42377404233115,1,783978.487734736,1.1230569199926654,379.14357116690195
2022-05-25,it_technology,59.56638970966743,559.246839388123,29.674154841425644,83.54537762415873,84.96412168022175,95.1362558886917,0,865174.6415301342,1.1203248126449845,469.7877928680851
2022-05-26,it_technology,53.657022597878154,579.900210254079,25.38091511385015,85.18859762864282,72.17831169202333,88.70411205313837,0,860744.9377085146,1.1175570504584946,487.03136488249334
2022-05-27,it_technology,62.97054994467998,652.2347641915661,34.45969443776554,95.26430090628858,78.12538248281776,84.55842642775626,0,926421.069128585,1.114754453580865,547.66257256524
2022-05-28,it_technology,73.68944937759544,736.2491660367115,34.843801724308534,88.39510766119942,71.96841159979411,86.64448673424522,0,788038.917474503,1.1119178524820352,618.0724260403252
2022-05-29,it_technology,63.327664587402474,602.159723957635,32.81674455817563,88.5419171157166,71.73403896729323,92.83437751788804,1,987439.6580906175,1.1090480877081301,505.3958487549365
2022-05-30,it_technology,55.218181754173436,556.5279344395731,29.366370647575867,82.58974396553445,65.56133961943976,92.7268986894512,0,850424.6519755345,1.1061460096323867,466.9951040361317
2022-05-31,it_technology,62.53143758175674,659.2382873465291,36.63067877485118,90.99209698369465,68.64105030193329,95.29620214916925,0,835874.9572812492,1.1032124782031705,553.0611518525086
2022-06-01,it_technology,53.43734483723458,584.7940521890245,27.227870127769297,72.57866293981579,65.28198317632575,96.51890650938633,0,842409.7153180131,1.1002483626891553,490.5000203735365
2022-06-02,it_technology,67.32911520199818,718.261714442727,32.85129952460937,81.06467629146977,72.18414325005652,84.03712496429462,1,769117.4217976051,1.097254541421738,602.315627815135
2022-06-03,it_technology,53.61961006345762,532.0992663630219,33.25915696030034,92.55516828318703,64.8181026123928,85.224718746015,1,806450.234201993,1.0942319015347728,446.10735567473824
2022-06-04,it_technology,42.8667641683379,413.6199678414491,18.068743699663074,83.27555297416002,87.5308938735897,91.75684783239349,2,828852.4277715954,1.0911813387016918,346.6997353844688
2022-06-05,it_technology,54.566504139795555,523.2345084511803,27.88800391570541,86.24324992614446,65.93626633525803,86.41475752880127,1,640888.4804591147,1.088103756870099,438.4839098245358
2022-06-06,it_technology,55.958905436493545,565.2054784740596,33.47364700740045,89.5013091290401,60.07505640473789,102.23649862248777,0,742736.6637604889,1.085000067993911,473.5533286739699
2022-06-07,it_technology,50.33304311749683,529.0830430805523,27.534317793803172,85.45967394744132,65.11086298583746,89.57780563001856,0,852574.0894469533,1.0818711917631243,443.1916825219545
2022-06-08,it_technology,57.144898804392575,562.059826144012,28.76215999809824,89.96642150069724,85.47806133911337,87.20824790133895,1,737434.5819605447,1.0787180553312934,470.71226024967444
2022-06-09,it_technology,56.331318578846655,579.1216433406614,28.418107056461277,84.56864248677076,64.06850354254631,83.90659311406336,0,718134.3941978833,1.075541593040793,484.8952699269158
2022-06-10,it_technology,62.1126380059373,628.0838573718322,33.652986081784334,78.38745399867007,81.55131743077175,90.77090904012792,4,884610.40599468,1.0723427461459536,525.776230878541
2022-06-11,it_technology,50.26481778507483,481.4302006299954,26.325953538535785,89.2180557251403,63.11088085367591,88.69840149879266,0,724308.9319740494,1.0691224625341467,402.9227529221424
2022-06-12,it_technology,58.161922569536415,592.3550418839384,34.912730907651344,82.354945882345,78.21563694725548,83.18815795050509,2,861813.2978015601,1.065881696444906,495.6506447354271
2022-06-13,it_technology,57.653466277377035,562.3658847469314,29.939593157540937,80.24692613457032,88.56001820638136,88.3018293446735,0,836955.3777360152,1.0626214081871654,470.4545317371039
2022-06-14,it_technology,48.40343880260448,486.42791022681513,26.237334783947222,79.16139360883078,76.61126584856402,86.06380837307861,0,787404.1884381587,1.059342563854698,406.8387000525922
2022-06-15,it_technology,61.82480438029356,622.1503089090813,31.265824182482838,73.69722272620112,80.13852250197819,86.0233109309247,0,725484.7843876701,1.0560461350398431,520.2404959689466
2022-06-16,it_technology,51.46177047433536,507.5225241011204,24.367739584836734,82.46888668002399,85.91281077146861,86.9363444932627,0,873734.8955591321,1.0527330985456014,424.29625278143027
2022-06-17,it_technology,54.42016049940827,585.0342704299823,25.45447377823159,84.15963512010768,71.90221805529944,88.91085963232233,0,917000.4596557589,1.0494044360961872,488.9902530906542
2022-06-18,it_technology,55.240732131085636,561.3516899483587,27.45299438315004,78.01147459643587,78.25247961521605,88.85922779838931,0,795803.8749580194,1.0460611340461226,469.09297527494476
2022-06-19,it_technology,45.404066218161496,429.67405185889834,24.080519428898008,88.48530552662078,67.1581544938165,87.72864562738533,0,660522.5372661425,1.0427041830879593,358.97813839034103
2022-06-20,it_technology,47.6175041197125,507.0677358184041,24.95824326832815,85.35104293628405,76.09255232830516,86.35604628562025,0,916051.1785815748,1.0393345779587153,423.5452440501441
2022-06-21,it_technology,55.905852713447075,566.0344831130137,26.783809119114434,78.02329320948927,86.33462132194697,82.56866159815668,0,776218.9518382614,1.0359533171451125,472.69570728706515
2022-06-22,it_technology,45.0945744799045,448.38292166046404,21.143383239410795,87.16256375503573,80.33808064463732,91.20071108669585,0,918408.3674182718,1.0325614025877035,374.36285250883714
2022-06-23,it_technology,51.64568873528555,525.5304355152368,20.037806480643333,77.36496873088421,65.47912148849207,80.92606540708297,0,598110.6040449402,1.029159839383975,438.678604856046
2022-06-24,it_technology,52.285125496511284,501.34448286832276,29.192718619359162,83.91282116383665,78.5758533013694,91.80074442087293,2,723784.2832538984,1.0257496354905162,418.3980921926679
2022-06-25,it_technology,41.504363122399546,417.66061433977217,20.958430557092296,88.6582861458357,85.89807353576322,85.26915965422438,1,758179.1932883493,1.022331801424339,348.48318900305674
2022-06-26,it_technology,48.699265513893145,527.746048787054,21.9682855836309,90.75307225505541,69.46468103822369,93.86797408231816,1,820565.1593060201,1.0189073499634398,440.23861437208905
2022-06-27,it_technology,47.0497304571333,456.8794008795218,24.070617938535335,82.26990369966337,58.54658287502932,89.8342819399471,0,681288.6275383743,1.0154772958466927,381.0390908249321
2022-06-28,it_technology,46.301453346178455,447.9267570538508,24.124405578184916,86.13292504429008,73.40969109052395,86.28911356630577,0,736342.2147585512,1.0120426554731585,373.4906652509348
2022-06-29,it_technology,56.279335737550845,513.006144762599,25.990196420339768,85.92838292568399,63.33183822376248,83.90376228179883,0,795405.4673864493,1.008604446600906,427.66142963755965
2022-06-30,it_technology,52.631463915136734,524.9824823021585,28.130108315642904,85.83859265497942,80.8466116044439,87.20578990282515,0,760030.3520035095,1.0051636880454267,437.5493851582341
2022-07-01,it_technology,52.31870686861186,575.004820347863,21.578635165052425,80.36646975693913,99.2909170837647,89.0402416364804,0,830324.5065559323,1.0017213993777376,479.1356437194807
2022-07-02,it_technology,49.29695631029877,500.9208059480091,23.57234163250516,79.72966185742268,80.69114906484685,98.16774336492199,0,774930.5092613606,0.9982786006222624,417.31190360239077
2022-07-03,it_technology,58.63909955478302,596.3048848934334,27.52350215621345,78.54514273269213,77.2926382756929,92.11003789863197,0,964020.5711725138,0.9948363119545736,496.66637213427464
2022-07-04,it_technology,52.60269662898318,534.741078581239,28.917897261871456,83.32498587382902,71.09015466264721,94.88727943553405,0,729040.5907774764,0.9913955533990939,445.291702547997
2022-07-05,it_technology,49.08350073434313,487.47254150522593,21.16359444114187,87.85271849263373,74.19933557903758,86.4005189684272,1,818451.5532727711,0.9879573445268415,405.8409422330528
2022-07-06,it_technology,41.604276848753564,421.01175021259405,20.422001205699676,82.03807487882325,90.12361040225568,82.82179090000632,0,773017.8782733908,0.9845227041533073,350.4326323067533
2022-07-07,it_technology,51.551108069523316,483.05880980003536,27.64435861298087,83.3659512821282,75.5622873670463,96.5593131796139,0,796366.8329708729,0.9810926500365601,401.9897078994079
2022-07-08,it_technology,46.40103767539132,480.72694745439463,22.260807554801463,85.8398845713725,85.62671550678752,91.21847459905581,2,947920.772797777,0.9776681985756611,399.9613049113254
2022-07-09,it_technology,56.39001347041684,566.652384700149,28.736581091684084,91.61128764376905,73.0088344306813,90.47535250011275,1,809092.8684480069,0.9742503645094839,471.34704760250054
2022-07-10,it_technology,47.439100712782675,457.82685035880263,25.393606187991647,84.69016553569399,77.839382138178,87.22492689158145,0,749436.6062406691,0.9708401606160251,380.7411960296514
2022-07-11,it_technology,50.84657574625876,532.3760810487809,25.217802019960676,82.996559914383,71.67194608204653,87.5738117317781,0,831042.3368242965,0.9674385974122968,442.64102680253296
2022-07-12,it_technology,48.92353788409626,500.45022264986824,23.605054384638308,88.61812351419626,69.54642626931911,95.3565030617382,0,745503.4835049596,0.9640466828548876,416.0049657018192
2022-07-13,it_technology,44.83628570246518,470.7179374061403,20.843631747515484,81.48329450943007,75.53308442605875,91.81846932005016,0,742855.5251159112,0.9606654220412848,391.20360940554184
2022-07-14,it_technology,46.34417362095062,473.88248439502416,23.335985897098187,90.07062485819269,83.92428990008216,92.39372882334371,0,739682.5546640651,0.9572958169120408,393.7469637249332
2022-07-15,it_technology,43.78192879754914,411.03899120716693,20.718813117125254,89.57452632785218,75.64431718647467,89.97794975428401,0,892937.9260421757,0.9539388659538776,341.4554252368129
2022-07-16,it_technology,41.11081921782847,437.5295951021521,21.126245633588656,91.04720562921254,70.64616490151691,92.82506279630698,0,805672.3036701877,0.950595563903813,363.38152660860635
2022-07-17,it_technology,43.858482121840424,412.74312630213007,20.331866575017145,79.81404084268941,90.75970469535231,84.00176396861269,0,750740.075140588,0.9472669014543985,342.720160816138
2022-07-18,it_technology,46.98315391018546,469.1081005500762,23.70992861670071,82.51062772066349,70.23882287054712,92.69614255567646,1,636516.2286162048,0.9439538649601568,389.4369076047342
2022-07-19,it_technology,54.25150180745983,573.6703830814844,29.393428915858692,87.06252739844719,81.75298021100737,92.75750418091498,0,841405.8176603891,0.940657436145302,476.13593038207296
2022-07-20,it_technology,43.96695307714322,453.31102607242,20.696446990799036,86.55350566453396,73.9255456699402,85.85264603605182,0,746131.3448941414,0.9373785918128347,376.15699220159314
2022-07-21,it_technology,52.33567835095429,541.9359799232711,21.584964581106252,75.36732402054629,77.43664576151815,95.99956913630406,0,707392.1170148576,0.934118303555094,449.5988074756498
2022-07-22,it_technology,48.47376715850099,520.5022073681744,25.020444910926905,84.7189978080543,84.75420068979128,88.2535878652762,1,822674.4832020884,0.9308775374658533,431.7218491461439
2022-07-23,it_technology,48.56539702982059,464.0763044326147,21.060595031904274,87.32894021539543,80.652689615188,90.97039204111029,1,773060.0388034134,0.9276572538540465,384.8354875514333
2022-07-24,it_technology,46.678708735944895,472.9897573043897,24.02192453581004,92.92486659443956,66.98521503609831,90.44736375950869,1,684087.4581027903,0.924458406959207,392.14050262804517
2022-07-25,it_technology,51.48754184969437,461.53322754277815,26.79811838860429,85.80856663471346,64.26880549491156,96.59850873559255,0,799289.220287735,0.9212819446687067,382.55788915520225
2022-07-26,it_technology,52.25749649248661,563.7685871234082,27.207884727900066,88.30734011236241,87.75751505521359,92.11205980878306,1,767716.1662443582,0.9181288082368758,467.19616187027594
2022-07-27,it_technology,43.58801122381981,415.73435459439355,22.118067968676264,80.792963318318,89.90933888686966,85.73297798264781,0,704255.3668982437,0.9149999320060892,344.44389305700025
2022-07-28,it_technology,43.925710806411836,415.704953096347,21.45146530237488,82.50045231320901,75.63674438750645,91.17883632498467,1,673955.830186627,0.9118962431299009,344.343536102294
2022-07-29,it_technology,40.817933314789165,415.2350792500318,20.482212866488656,83.94521464970212,77.44842713123292,89.77741588147238,0,849046.41069397,0.9088186612983082,343.8784111522201
2022-07-30,it_technology,37.26881708009129,327.7666282526751,20.379314785708484,77.55909271664446,76.00183197180564,97.115426523516,0,780463.3058558821,0.9057680984652272,271.38118086953665
2022-07-31,it_technology,46.705581126139414,460.0489239644775,23.5353727879214,90.98061989799889,75.57846298717307,89.98097654430916,0,758493.8439655601,0.9027454585782619,380.822948393264
2022-08-01,it_technology,45.375246867599486,428.78008914836545,24.57787744629188,88.66491535990383,74.11393575503357,89.60284205239282,0,835166.0156940577,0.8997516373108448,354.8605966315631
2022-08-02,it_technology,42.10461104715951,455.637275910828,21.23004695627013,81.87932516465169,63.07810563277286,97.81697233414697,1,869476.9142826324,0.8967875217968295,377.00444438252424
2022-08-03,it_technology,43.665118738778396,442.63299258694644,24.11077422645562,82.28051515038904,89.88143578283176,97.0895276075857,0,839414.9519531714,0.8938539903676134,366.1634902113222
2022-08-04,it_technology,43.783669764073736,446.16680758882103,21.67092132381966,86.96917551328966,77.84644335564782,95.47201990157534,0,722604.3157679377,0.8909519122918699,369.0052353805898
2022-08-05,it_technology,48.3094979706014,525.4040794166244,25.552424993313625,90.70401740918312,84.7913043027083,96.19534138178742,0,685793.6054367184,0.8880821475179648,434.44289784303334
2022-08-06,it_technology,44.02596425720068,424.1512098947536,22.939571651219765,84.19037719898118,82.78325993538013,92.51106506032698,0,778890.5679263468,0.8852455464191351,350.6420056936153
2022-08-07,it_technology,44.26481836308964,444.2935068985253,21.89473384924359,86.42124849106212,82.88890903821905,93.73012550909975,1,834777.9090311935,0.8824429495415054,367.21223851704445
2022-08-08,it_technology,39.86580293061473,398.88281151177017,21.60078661991143,95.56125446850722,59.78833433803798,93.43733573354822,0,836368.2637153609,0.8796751873550155,329.6070032967461
2022-08-09,it_technology,46.54386821124055,496.9654255200405,22.993079858378007,88.74348499817326,71.96639853681516,88.6163136064575,0,758463.6377632497,0.8769430800073345,410.5643067504686
2022-08-10,it_technology,38.165432223590834,334.1245441230306,16.812516887180408,80.89094543859038,73.93006212672763,87.54289005293876,0,765886.6712143904,0.8742474370808331,275.97343516414116
2022-08-11,it_technology,42.71371287614934,440.52798352059636,26.612106734276647,101.19924467812186,83.83509868414954,79.49302794363588,0,677240.9906961345,0.8715890573526872,363.77786134598426
2022-08-12,it_technology,41.718262227277236,437.0626994670675,20.590188175638882,84.97991332717409,93.64261388530053,86.34249503045693,1,665210.397977431,0.868968728558183,360.8364078232682
2022-08-13,it_technology,46.74897092935685,470.19099629379673,26.135219728580655,87.47196413274547,74.38805376653504,93.31260771968266,0,954729.9144151353,0.8663872271572933,388.10097774524536
2022-08-14,it_technology,43.58960869190893,427.24401577690674,20.880967005572053,78.09678829054475,84.23966392610717,94.06883004452703,0,734950.9693426724,0.8638453181045969,352.5739464747636
2022-08-15,it_technology,40.185535578486,407.67259056589836,19.25528174175631,77.54587048783455,76.86842783357673,102.43878889747045,0,827253.4933376246,0.8613437546226046,336.34851941936
2022-08-16,it_technology,42.149825150275724,396.585620856983,20.939571372864112,83.20223353156966,69.69366806162819,88.26191223451727,2,784311.068466594,0.8588832779785645,327.1287607507692
2022-08-17,it_technology,46.71483002119868,471.0805828630567,20.469684688962342,77.6294620665126,77.35107920355617,87.1234813026414,0,706742.551831037,0.8564646172648077,388.4907695238114
2022-08-18,it_technology,47.83788938205915,463.9648421701075,24.965251814720304,94.13028148303097,70.76225084596061,88.76197246629086,1,830294.6607606275,0.8540884891827025,382.53774007078334
2022-08-19,it_technology,40.10309925698438,404.8766276744672,19.823912290120433,80.98363336269912,84.70534110288166,89.80036246482602,0,788208.320150795,0.8517555978302809,333.74565158760015
2022-08-20,it_technology,44.373694599516575,478.3339555038466,21.984899919069143,89.56207586489295,92.52421933321513,90.76633351772233,0,749412.6736018852,0.8494666344935984,394.2101410258392
2022-08-21,it_technology,45.080207673103494,463.82647640670143,23.65787261759265,89.3549452082303,76.26784855470522,84.73345551987262,1,841827.9188184006,0.8472222774418914,382.1692740703845
2022-08-22,it_technology,40.96456256023605,419.6362161003577,20.552292963385266,95.95833527696955,77.06294127247064,94.49726294844528,1,966936.10184593,0.8450231917265919,345.6820456578083
2022-08-23,it_technology,40.28617929647977,411.64275641486387,21.44744160794003,81.2628366391843,81.50316726281002,90.96037601659737,0,885568.1996643858,0.8428700289842571,339.02205075849395
2022-08-24,it_technology,53.59798442667551,535.9210934926194,27.67819951624236,80.1555613450912,67.8880223280052,80.92062731098667,0,796414.5592604205,0.840763427243477,441.27762433103436
2022-08-25,it_technology,43.1485551664638,444.29889890030694,21.652578483193775,76.46222885590062,54.70199000517917,95.4716122726536,1,893521.8444774179,0.838704010735811,365.7546511422454
2022-08-26,it_technology,41.620260230271036,425.0226417554416,21.691696842876127,83.78436629377136,76.78759402799326,93.92831847874211,0,855578.6202680384,0.8366923897108168,349.8083972912245
2022-08-27,it_technology,41.196648393211156,403.0744183625721,18.219369241638383,82.53116607042101,72.17747522117965,85.1609448330099,0,761359.6834266294,0.834729160255218,331.67055887567403
2022-08-28,it_technology,35.68266481886355,361.29274958777916,18.714224026568736,84.05786677123031,73.29952398075412,86.80003567723537,1,908096.5603338982,0.8328149041162727,297.2243826590505
2022-08-29,it_technology,45.131987111017864,459.5721994162452,22.350111747442593,85.49055822542931,73.93369743775511,94.63660488667848,0,760609.6172996727,0.8309501885293873,377.9918327557015
2022-08-30,it_technology,37.7642465837582,372.5464295444468,20.87283548686931,91.52648527418985,68.1360545591844,81.54389313007415,0,798221.1356302253,0.8291355660500346,306.34622305135684
2022-08-31,it_technology,38.49318899808803,382.8162725718553,19.41738782676455,77.67853783070885,84.59598249350165,92.6492091994104,0,808514.2917548,0.8273715743900176,314.72116595166966
2022-09-01,it_technology,45.86223296428283,441.34344871488395,24.16949917989582,83.39871732695552,68.3943277130152,82.92946269876575,0,747789.6246042238,0.8256587362581356,362.7568821612648
2022-09-02,it_technology,49.5661896424969,471.20092151341726,21.7360877426627,86.04622106735941,80.39099305270175,96.50599509232272,0,784415.6943292702,0.8239975592052928,387.21172617967284
2022-09-03,it_technology,39.57679514400886,400.32178004551906,20.28572843602728,87.36359197117602,80.24558255953022,90.15990832260337,0,842989.1291309035,0.8223885354741014,328.89325037012117
2022-09-04,it_technology,41.46759322666349,424.34885599954225,19.37677239413563,91.4580634650116,59.76198172337861,91.81584280291115,0,781084.7219942659,0.8208321418530182,348.5556508237556
2022-09-05,it_technology,47.37037245577946,507.4054011597788,25.278791990103006,81.23193628372412,76.75892517246263,94.56560210189288,0,954177.4365597286,0.8193288395350632,416.6846548463851
2022-09-06,it_technology,43.666489723965135,465.16294116950564,21.96687625633358,84.98425513518748,72.134988703758,84.67854331708126,0,723429.6715610323,0.8178790739811568,381.90982976092323
2022-09-07,it_technology,31.668564771164,323.2747964686325,16.89427098014653,82.91779801106996,88.27807050655935,87.54199441103005,0,740944.0192622277,0.8164832747881213,265.3571912512175
2022-09-08,it_technology,41.88421603609368,415.0758292653978,21.546703013972635,87.68132000249365,77.30082171980999,91.79094485363736,1,823735.022356372,0.8151418555613813,340.6353560461372
2022-09-09,it_technology,42.76910126401276,419.14704631914276,21.97637096399084,85.96366065693819,63.05693463655739,90.49944048655271,0,904570.5729994971,0.8138552137924041,343.89980692510284
2022-09-10,it_technology,35.487491224042394,365.18870664947156,14.84539486077809,82.6046206439318,67.10400266062508,91.49449611726887,0,860111.2556279256,0.8126237307409137,299.56155881831427
2022-09-11,it_technology,37.04166096503731,354.33005003167233,20.029896275230318,84.610353864988,71.79760738260549,93.1137044463891,0,846223.5432499769,0.8114477713219159,290.5895072106183
2022-09-12,it_technology,39.03041654385741,362.0191657087396,19.106854231828986,79.12242985891245,70.9587967475746,88.75023662934255,0,868709.5318857883,0.8103276839975657,296.8292428160324
2022-09-13,it_technology,44.799469029290925,448.48182638235454,20.823614618216396,95.89163066016934,77.66256972962304,87.4925460224725,1,804084.2821898116,0.8092638006739109,367.6403125225736
2022-09-14,it_technology,36.71834503596944,378.23866387893736,17.670785331616734,90.16162335459008,82.50264162336329,87.4455628827379,0,750378.164620583,0.8082564366025407,309.9897495739079
2022-09-15,it_technology,41.11291184254209,408.6588961045751,20.847254018388576,82.44196726503326,72.9063445061967,84.52765096305924,1,777180.1644994473,0.8073058902871703,334.84628379171943
2022-09-16,it_technology,32.21854293673058,294.24858172544594,14.215010848506525,85.94990307231102,81.92453225388768,85.0741193596595,0,775017.8297192564,0.8064124433951871,241.04714711366057
2022-09-17,it_technology,37.954916695977026,377.35182845552055,19.975473200552777,80.0572863188617,69.21468505958768,103.98831025145934,1,686494.4777158063,0.8055763606741877,309.05597650470423
2022-09-18,it_technology,36.42596675660592,344.81751867941824,18.56435798644647,82.12953478063469,64.55369743193137,90.97669283194037,1,609479.4784542762,0.8047978898735264,282.34692251647425
2022-09-19,it_technology,37.517776127014606,383.05453051685095,19.01140646331602,83.60256297593371,75.414524798386,86.22543177873104,0,830764.3895603219,0.804077261670902,313.5865059697365
2022-09-20,it_technology,40.36187545929509,438.32421220740696,18.913074049158933,76.64429785658074,90.65450528102463,86.72058285729317,0,736852.9380208537,0.8034146896040035,358.7527418743256
2022-09-21,it_technology,35.06253865724921,369.65580091240645,20.54595782769331,82.59299341636135,75.55386810085568,86.07400549127503,0,831363.1964778381,0.802810370007234,302.4825164321629
2022-09-22,it_technology,49.80437002928622,439.7666748191546,25.69286238664377,83.27725603641649,84.84382559440824,92.96086839520463,0,797822.7366153331,0.802264481953532,359.77255389684035
2022-09-23,it_technology,37.68626694535994,381.55510087803003,20.12108557182456,74.26402108657578,82.74060156935138,88.48378393475679,0,922785.2261761758,0.8017771872013091,312.07998561760627
2022-09-24,it_technology,39.57101005646013,427.0427242667231,17.885668961075375,87.95965894735191,78.34923183419887,85.37525787790683,0,814078.1768749059,0.8013486301465171,349.20696629708453
2022-09-25,it_technology,43.802740831399134,470.7900819808739,22.72764531172809,85.87415543760595,74.38665468031449,89.18743850318413,1,904066.5942874801,0.8009789377798605,384.89456062494844
2022-09-26,it_technology,43.270933389718245,480.0315636166333,24.117560640109062,89.95349731840403,71.44405765851577,82.58374796499433,1,809418.1613224959,0.800668219649166,392.3621793290617
2022-09-27,it_technology,45.372326268454266,447.5864917074246,22.196564414362598,79.47515015976067,69.23951110917646,90.98537812554466,0,783950.1914478729,0.8004165678269215,365.7608076658479
2022-09-28,it_technology,34.02088024742612,357.7554347717718,17.052806731565372,82.49869796395325,80.05828051554344,89.58182284953307,2,803557.1684042575,0.8002240568829933,292.28684424041097
2022-09-29,it_technology,40.57220557362025,400.0968024146038,20.227412873737325,86.50627509181963,80.1640882116368,90.65650789565726,0,841050.434366406,0.8000907438625285,326.80667517156303
2022-09-30,it_technology,47.106715309762286,451.09284227528553,22.329525743177303,82.91523196384617,87.42448442343644,86.43300678365858,1,885581.3249659166,0.8000166682690524,368.37874340835475
2022-10-01,it_technology,38.82642593824386,400.83387462005254,20.655149190054903,84.33880037990131,75.4303204785995,90.73066044897743,0,790943.5068860672,0.800001852052762,327.262172587414
2022-10-02,it_technology,34.88216607348452,331.60447053512513,16.429260405208723,75.42303325251555,67.87824935039228,90.79188202471356,0,807755.4535408916,0.8000462996040218,270.678969093114
2022-10-03,it_technology,42.67381998867939,403.6276185186534,20.65913984081081,82.0133127486632,77.34404977990053,88.26563582858759,0,841726.1239464594,0.8001499977520633,329.3955555881661
2022-10-04,it_technology,42.6499667596813,424.0227031424127,19.474695710789913,82.24440704382202,73.65991178174947,93.34165755626972,2,874367.263843657,0.8003129157688871,345.96221647615863
2022-10-05,it_technology,40.090578674798756,434.3849936243447,20.267973100928458,79.5804613547677,65.18177376272185,99.21678182330162,0,737357.6116317362,0.8005350053783689,354.33744818132107
2022-10-06,it_technology,36.42317097007512,400.5279122439322,16.975546741169826,89.36032576941727,82.86319091775779,83.99380581942627,0,596193.4758105215,0.8008162007705641,326.6462553053348
2022-10-07,it_technology,36.82433272095589,360.34765153148845,19.30092632278562,84.66331433439825,81.70373175019553,91.64308356475463,0,826689.0920489036,0.8011564186212096,293.8117963126944
2022-10-08,it_technology,36.495106800773975,370.14020827517635,19.768826908365018,70.70481082311385,81.0639480865232,78.54500331742345,0,701947.8022343748,0.8015555581164135,301.72855369268945
2022-10-09,it_technology,38.32546021596068,366.72818502393096,17.186893599376965,85.10029771986777,71.12330391310991,95.3356458170668,1,862669.1716826116,0.8020135009825293,298.88011861730973
2022-10-10,it_technology,37.77502179637003,382.48554368736535,19.216603353320345,80.45400879529836,69.40782587035913,89.60261986584977,0,847504.3431158161,0.8025301115212027,311.6522976626302
2022-10-11,it_technology,47.87231127826859,487.82758174181885,26.22412809998997,90.99399287614192,84.40252142896301,90.72781430251871,1,774717.6021376102,0.8031052366495816,397.39665525439574
2022-10-12,it_technology,39.22239510428839,402.9175746078509,18.223442109690062,85.62734814227383,80.09086552453199,89.53266594323304,1,931572.0366746497,0.8037387059456781,328.1531617692826
2022-10-13,it_technology,35.96008179841021,347.3790815218714,17.09892260170167,84.66536405752605,66.29241560004942,92.7001703884691,0,629055.8180550016,0.8044303316988686,282.8567512062916
2022-10-14,it_technology,43.468567526845604,474.220281143029,18.363600949072115,84.18605727681962,79.2849893736079,92.07949132555645,0,744160.5305753347,0.8051799089655158,386.0517206453214
2022-10-15,it_technology,37.49704522270228,339.6468456437789,19.957744557646915,85.07390862291759,82.55509882441592,90.61130820647506,0,759306.6808888733,0.8059872156296986,276.4365186117191
2022-10-16,it_technology,38.033441738860496,403.4855068879229,20.858755409975544,89.46258842837297,84.06380889606945,93.4206583998074,0,798295.23131556,0.806852012469029,328.3206565188565
2022-10-17,it_technology,30.509356847843517,298.0968912860431,14.596241506125823,89.04812991045888,64.80206584051425,80.61554156484574,0,707207.7535910506,0.8077740432255398,242.51026804806065
2022-10-18,it_technology,40.03711976445892,411.25051444826573,21.386864750118598,92.64947525303141,69.6100478784361,92.85084634589847,0,718536.6430882877,0.8087530346816189,334.4887639452165
2022-10-19,it_technology,39.176138026711186,356.4150168360545,21.67621214821092,86.79595415742428,76.15360112663741,84.11899008143124,0,657309.7373261001,0.8097886967409693,289.82339943085384
2022-10-20,it_technology,37.63396544393866,379.0464528494917,17.129417033282056,93.91889678370349,69.1259778493609,100.22154982399324,0,801011.5037609894,0.8108807225145714,308.1571436602723
2022-10-21,it_technology,36.18498468407002,358.00225050478974,17.531170895792133,83.04979844127793,85.37430018970193,96.49551885699027,0,850211.8937813911,0.812028788411621,290.9831820373483
2022-10-22,it_technology,34.01838654452657,315.6296511819794,18.376023947307548,87.58625819385361,79.0156066791746,91.16251010113187,0,723824.1902622448,0.813232554235415,256.485155302358
2022-10-23,it_technology,36.683211089524605,355.9271073877376,19.910931925777994,87.1015937264238,80.97252815164347,90.97307794094773,0,851520.7170733789,0.8144916632841607,289.1663738996537
2022-10-24,it_technology,41.86823487145196,447.6356155856655,19.758807735707343,85.52642831723574,72.05235618931115,90.08082727898507,0,774608.5642855763,0.815805742456673,363.59141499947197
2022-10-25,it_technology,41.136364540492025,433.7405898372899,21.49759679348767,84.1993748109184,71.37358533702626,81.4645478215894,1,592567.7569431438,0.8171744023629333,352.2259049464793
2022-10-26,it_technology,37.91710619080115,358.09692397423294,20.60503257235736,77.64467466141004,63.84429431670593,93.94687334458494,0,778760.9099968978,0.8185972374394728,290.732804272316
2022-10-27,it_technology,43.761117207960936,408.3239814758666,23.889930138458144,83.78238309395327,85.33634334834241,89.07922544370241,0,821832.8625862224,0.8200738260695513,331.43665041185517
2022-10-28,it_technology,44.771317325252774,479.33986991220326,23.27843869403986,85.02315493786476,60.774311582753654,97.51893848690436,0,818570.4806294247,0.8216037307080902,388.9926293492267
2022-10-29,it_technology,39.53776137558489,377.6984655307681,17.553949568706834,75.50038077807247,76.27799038304268,92.29117811257036,0,694636.3327796812,0.8231864980113273,306.43981536116064
2022-10-30,it_technology,44.52937825068151,457.3068469128569,25.02489512902822,85.71322255473082,77.57173353001768,93.14524028623872,0,747055.4412090391,0.8248216589711513,370.9452430991492
